elec_id,country,date,presidential,legislative_type,elecrule,tier1_formula,tier2_formula,tier3_formula,tier4_formula,mixed_type,multi,multi_linked,seats,tier1_avemag,tier1_districts,upperseats,uppertier,tier2_districts,tier3_districts,tier4_districts,enep,enep_others,enep1,enpp,enpp_others,enpp1,majority_bonus,enpres,preselecrule,region1,region2,region3,aclp_code,ccode,ccode2,year,month,day,regime,bmr_democracy,fh_democracy,p5_democracy,vd_polyarchy,dd_democracy,secondround,thirdround,Source,Additional.Sources,Comment
L-AUL-1980-10-18,Australia,"October 18, 1980",0,1,3,5,NA,NA,NA,NA,0,0,125,1,125,0,0,0,0,0,2.81,1.3,2.81,2.64,0,2.64,0,NA,NA,10,5,3,129,900,900,1980,10,18,0,1,1,1,1,1,NA,NA,Psephos,nohlen,
L-AUL-1983-3-5,Australia,"March 05, 1983",0,1,3,5,NA,NA,NA,NA,0,0,125,1,125,0,0,0,0,0,2.67,1.4,2.67,2.23,0,2.23,0,NA,NA,10,5,3,129,900,900,1983,3,5,0,1,1,1,1,1,NA,NA,Psephos,nohlen,
L-AUL-1984-12-1,Australia,"December 01, 1984",0,1,3,5,NA,NA,NA,NA,0,0,148,1,148,0,0,0,0,0,2.79,1.1,2.79,2.38,0,2.38,0,NA,NA,10,5,3,129,900,900,1984,12,1,0,1,1,1,1,1,NA,NA,Psephos,nohlen,
L-AUL-1987-7-11,Australia,"July 11, 1987",0,1,3,5,NA,NA,NA,NA,0,0,148,1,148,0,0,0,0,0,2.9,2,3.02,2.28,0,2.28,0,NA,NA,10,5,3,129,900,900,1987,7,11,0,1,1,1,1,1,NA,NA,Psephos,nohlen,
L-AUL-1990-3-24,Australia,"March 24, 1990",0,1,3,5,NA,NA,NA,NA,0,0,148,1,148,0,0,0,0,0,3.33,5.9,3.34,2.35,0.7,2.35,0,NA,NA,10,5,3,129,900,900,1990,3,24,0,1,1,1,1,1,NA,NA,Psephos,nohlen,
L-AUL-1993-3-13,Australia,"March 13, 1993",0,1,3,5,NA,NA,NA,NA,0,0,147,1,147,0,0,0,0,0,2.87,7.1,2.88,2.38,1.4,2.39,0,NA,NA,10,5,3,129,900,900,1993,3,13,0,1,1,1,1,1,NA,NA,Psephos,nohlen,
L-AUL-1996-3-2,Australia,"March 02, 1996",0,1,3,5,NA,NA,NA,NA,0,0,148,1,148,0,0,0,0,0,3.19,4.06,3.21,2.62,3.4,2.62,0,NA,NA,10,5,3,129,900,900,1996,3,2,0,1,1,1,1,1,NA,NA,Psephos,nohlen,
L-AUL-1998-10-3,Australia,"October 03, 1998",0,1,3,5,NA,NA,NA,NA,0,0,148,1,148,0,0,0,0,0,3.46,1.91,3.46,2.48,0.7,2.48,0,NA,NA,10,5,3,129,900,900,1998,10,3,0,1,1,1,1,1,NA,NA,Psephos,nohlen,
L-AUL-2001-11-10,Australia,"November 10, 2001",0,1,3,5,NA,NA,NA,NA,0,0,150,1,150,0,0,0,0,0,3.44,4.1,3.45000399027432,2.49,2,2.49124125629127,0,NA,NA,10,5,3,129,900,900,2001,11,10,0,1,1,1,1,1,NA,NA,Gallagher,Carr; ElectionGuide.org; Wikipedia,
L-AUL-2004-10-9,Australia,"October 09, 2004",0,1,3,5,NA,NA,NA,NA,0,0,150,1,150,0,0,0,0,0,3.17,4.1,3.18448802218645,2.44,2,2.44119188327808,0,NA,NA,10,5,3,129,900,900,2004,10,9,0,1,1,1,1,1,NA,NA,Gallagher,Carr; ElectionGuide.org,
L-AUL-2007-11-24,Australia,"November 24, 2007",0,1,3,5,NA,NA,NA,NA,0,0,150,1,150,0,0,0,0,0,3.03,3.2,3.03839653433432,2.25,1.33333333333333,2.25045018007203,0,NA,NA,10,5,3,129,900,900,2007,11,24,0,1,1,1,1,1,NA,NA,Gallagher,Carr; ElectionGuide.org,
L-AUL-2010-8-21,Australia,"August 21, 2010",0,1,3,5,NA,NA,NA,NA,0,0,150,1,150,0,0,0,0,0,2.86,3.3,2.8686638494418,2.14,2.66666666666667,2.14264944165853,0,NA,NA,10,5,3,129,900,900,2010,8,21,0,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org,Enep and enpp calculated from Carr; taken from Gallagher in previous elections
L-AUL-2013-9-7,Australia,"September 07, 2013",0,1,3,5,NA,NA,NA,NA,0,0,150,1,150,0,NA,0,0,0,3.00836,0,3.00836,2.0212,0,2.0212,0,NA,NA,10,5,3,129,900,900,2013,9,7,0,1,1,1,1,1,NA,NA,ipu.org,Carr; ElectionGuide.org,
L-AUL-2016-7-2,Australia,"July 02, 2016",0,1,3,5,NA,NA,NA,NA,0,0,150,1,150,0,NA,0,0,0,3.214969,0,3.214969,2.133915,0,2.133915,0,NA,NA,10,5,3,129,900,900,2016,7,2,0,NA,1,1,1,1,NA,NA,IPU,Carr; ElectionGuide.org,
L-AUL-2019-5-18,Australia,"May 18, 2019",0,1,3,5,NA,NA,NA,NA,0,0,151,1,151,0,NA,0,0,0,3.35103798401555,0.055,3.38535495446698,2.15816374822527,0.019867549668874,2.16000378931413,0,NA,NA,10,5,3,129,900,900,2019,5,18,0,NA,1,NA,1,1,NA,NA,"Carr, Election Guide",https://en.wikipedia.org/wiki/Divisions_of_the_Australian_House_of_Representatives,Parliamentary democracy under a constituional monarchy
L-AUS-1949-10-9,Austria,"October 09, 1949",0,2,9,15,25,NA,NA,NA,1,1,165,6.6,25,21,12.73,4,0,0,2.78,0.5,2.78,2.54,0,2.54,0,NA,NA,10,10,3,101,305,305,1949,10,9,1,1,NA,1,1,1,NA,NA,caramani,nohlen 2010,
L-AUS-1953-2-22,Austria,"February 22, 1953",0,2,9,15,25,NA,NA,NA,1,1,165,6.6,25,24,14.55,4,0,0,2.76,0.4,2.76,2.48,0,2.48,0,NA,NA,10,10,3,101,305,305,1953,2,22,1,1,NA,1,1,1,NA,NA,Adam Carr's Webpage,nohlen 2010,
L-AUS-1956-5-13,Austria,"May 13, 1956",0,2,9,15,25,NA,NA,NA,1,1,165,6.6,25,18,10.91,4,0,0,2.48,0.1,2.48,2.23,0,2.23,0,NA,NA,10,10,3,101,305,305,1956,5,13,1,1,NA,1,1,1,NA,NA,Adam Carr's Webpage,nohlen 2010,
L-AUS-1959-5-10,Austria,"May 10, 1959",0,2,9,15,25,NA,NA,NA,1,1,165,6.6,25,20,12.12,4,0,0,2.48,0.1,2.48,2.2,0,2.2,0,NA,NA,10,10,3,101,305,305,1959,5,10,1,1,NA,1,1,1,NA,NA,Adam Carr's Webpage,nohlen 2010,
L-AUS-1962-11-18,Austria,"November 18, 1962",0,2,9,15,25,NA,NA,NA,1,1,165,6.6,25,17,10.3,4,0,0,2.47,0.5,2.47,2.19,0,2.19,0,NA,NA,10,10,3,101,305,305,1962,11,18,1,1,NA,1,1,1,NA,NA,Adam Carr's Webpage,nohlen 2010,
L-AUS-1966-3-6,Austria,"March 06, 1966",0,2,9,15,25,NA,NA,NA,1,1,165,6.6,25,14,8.48,4,0,0,2.39,0,2.39,2.14,0,2.14,0,NA,NA,10,10,3,101,305,305,1966,3,6,1,1,NA,1,1,1,NA,NA,Adam Carr's Webpage,nohlen 2010,
L-AUS-1970-3-1,Austria,"March 01, 1970",0,2,9,15,25,NA,NA,NA,1,1,165,6.6,25,14,8.48,4,0,0,2.29,0,2.29,2.12,0,2.12,0,NA,NA,10,10,3,101,305,305,1970,3,1,1,1,NA,1,1,1,NA,NA,Adam Carr's Webpage,nohlen 2010,
L-AUS-1971-10-10,Austria,"October 10, 1971",0,2,9,12,25,NA,NA,NA,1,1,183,20.33,9,16,8.74,2,0,0,2.28,0,2.28,2.21,0,2.21,0,NA,NA,10,10,3,101,305,305,1971,10,10,1,1,NA,1,1,1,NA,NA,Adam Carr's Webpage,,
L-AUS-1975-10-5,Austria,"October 05, 1975",0,2,9,12,25,NA,NA,NA,1,1,183,20.33,9,12,6.56,2,0,0,2.27,0,2.27,2.21,0,2.21,0,NA,NA,10,10,3,101,305,305,1975,10,5,1,1,1,1,1,1,NA,NA,Adam Carr's Webpage,,
L-AUS-1979-5-6,Austria,"May 06, 1979",0,2,9,12,25,NA,NA,NA,1,1,183,20.33,9,14,7.65,2,0,0,2.28,0,2.28,2.22,0,2.22,0,NA,NA,10,10,3,101,305,305,1979,5,6,1,1,1,1,1,1,NA,NA,Adam Carr's Webpage,,
L-AUS-1983-4-24,Austria,"April 24, 1983",0,2,9,12,25,NA,NA,NA,1,1,183,20.33,9,19,10.38,2,0,0,2.4,0.2,2.4,2.26,0,2.26,0,NA,NA,10,10,3,101,305,305,1983,4,24,1,1,1,1,1,1,NA,NA,Adam Carr's Webpage,,
L-AUS-1986-11-23,Austria,"November 23, 1986",0,2,9,12,25,NA,NA,NA,1,1,183,20.33,9,21,11.48,2,0,0,2.72,0.3,2.72,2.63,0,2.63,0,NA,NA,10,10,3,101,305,305,1986,11,23,1,1,1,1,1,1,NA,NA,Adam Carr's Webpage,,
L-AUS-1990-10-7,Austria,"October 07, 1990",0,2,9,12,25,NA,NA,NA,1,1,183,20.33,9,25,13.66,2,0,0,3.17,0.5,3.17,2.99,0,2.99,0,NA,NA,10,10,3,101,305,305,1990,10,7,1,1,1,1,1,1,NA,NA,Adam Carr's Webpage,,
L-AUS-1994-10-9,Austria,"October 09, 1994",0,2,9,12,12,25,NA,NA,1,1,183,4.26,43,92,50.27,9,1,0,3.87,0,3.87,3.73,0,3.73,0,NA,NA,10,10,3,101,305,305,1994,10,9,1,1,1,1,1,1,NA,NA,Adam Carr's Webpage,,
L-AUS-1995-12-17,Austria,"December 17, 1995",0,2,9,12,12,25,NA,NA,1,1,183,4.26,43,86,46.99,9,1,0,3.59,0,3.59,3.49,0,3.49,0,NA,NA,10,10,3,101,305,305,1995,12,17,1,1,1,1,1,1,NA,NA,Adam Carr's Webpage,,
L-AUS-1999-10-3,Austria,"October 03, 1999",0,2,9,12,12,25,NA,NA,1,1,183,4.26,43,84,45.9,9,1,0,3.82,0,3.82,3.41,0,3.41,0,NA,NA,10,10,3,101,305,305,1999,10,3,1,1,1,1,1,1,NA,NA,Adam Carr's Webpage,,
L-AUS-2002-11-24,Austria,"November 24, 2002",0,2,9,12,12,25,NA,NA,1,1,183,4.26,43,78,42.62,9,1,0,3.02,1.07,3.02052227788069,2.88,0,2.88,0,NA,NA,10,10,3,101,305,305,2002,11,24,1,1,1,1,1,1,NA,NA,Carr,IPU; Gallagher; ElectionGuide.org; Austrian Ministery of the Interior: http://www.bmi.gv.at/cms/BMI_wahlen/nationalrat/2002/files/NRW02_Brosch_Mandate_3EM.pdf,try to figure out how many upper seats are allocated at each Austrian election; Golder 2005 reports 84 for 1999 but it seems to change on a yearly basis
L-AUS-2006-10-1,Austria,"October 01, 2006",0,2,9,12,12,25,NA,NA,1,1,183,4.26,43,99,54.1,9,1,0,3.71,4.2,3.72221990865902,3.38,0,3.38,0,NA,NA,10,10,3,101,305,305,2006,10,1,1,1,1,1,1,1,NA,NA,Gallagher,Carr; IPU,
L-AUS-2008-9-28,Austria,"September 28, 2008",0,2,9,12,12,25,NA,NA,1,1,183,4.26,43,111,60.66,9,1,0,4.79,5.9,4.83061135945138,4.24,0,4.24,0,NA,NA,10,10,3,101,305,305,2008,9,28,1,1,1,1,1,1,NA,NA,Gallagher,Carr; IPU,
L-AUS-2013-9-29,Austria,"September 29, 2013",0,2,9,12,12,25,NA,NA,1,1,183,4.26,43,121,66.12022,9,1,0,5.149357,0,5.149357,4.593197,0,4.593197,0,NA,NA,10,10,3,101,305,305,2013,9,29,1,1,1,1,1,1,NA,NA,IPU,Carr; ElectionGuide.org; aceproject.org,
L-AUS-2017-10-15,Austria,"October 15, 2017",0,2,9,12,12,25,NA,NA,1,1,183,1.84,43,104,56.8306010928962,9,1,0,4.06737194896262,0.022,4.07539480387162,3.59594115752174,0,3.59594115752174,0,NA,NA,10,10,3,101,305,305,2017,10,15,1,NA,1,1,1,1,NA,NA,"Carr, IPU",,
L-AUS-2019-9-29,Austria,"September 29, 2019",0,2,9,12,12,25,NA,NA,1,1,183,1.84,43,104,56.8306010928962,9,1,0,4.19771224682548,0.013,4.20069227408677,3.93849229683641,0,3.93849229683641,0,NA,NA,10,10,3,101,305,305,2019,9,29,1,NA,1,NA,1,1,NA,NA,"Carr, Election Guide",2019 Austrian legislative election - Wikipedia,
L-BAR-1966-11-3,Barbados,"November 03, 1966",0,1,5,8,NA,NA,NA,NA,0,0,24,2,12,0,0,0,0,0,2.72,7.3,2.76,2.18,8.3,2.2,0,NA,NA,8,8,7,50,53,53,1966,11,3,0,1,NA,0,1,1,NA,NA,"CSM, Oct. 12, 1966, p. 10; http://www.barbados.gov.bb/natinfo.htm has Nov. 2.  Nohlen et al.",,
L-BAR-1971-9-9,Barbados,"September 09, 1971",0,1,1,1,NA,NA,NA,NA,0,0,24,1,24,0,0,0,0,0,1.96,0.2,1.96,1.6,0,1.6,0,NA,NA,8,8,7,50,53,53,1971,9,9,0,1,NA,0,1,1,NA,NA,Keesing's; http://www.barbados.gov.bb/natinfo.htm has sept. 1. Nohlen et al.,,
L-BAR-1976-9-2,Barbados,"September 02, 1976",0,1,1,1,NA,NA,NA,NA,0,0,24,1,24,0,0,0,0,0,2.03,0.3,2.03,1.7,0,1.7,0,NA,NA,8,8,7,50,53,53,1976,9,2,0,1,1,0,1,1,NA,NA,Keesing's; http://cdp.binghamton.edu/era/countries/ Nohlen et al.,,
L-BAR-1981-6-18,Barbados,"June 18, 1981",0,1,1,1,NA,NA,NA,NA,0,0,27,1,27,0,0,0,0,0,2.02,0.7,2.02,1.87,0,1.87,0,NA,NA,8,8,7,50,53,53,1981,6,18,0,1,0,0,1,1,NA,NA,Keesing's; http://cdp.binghamton.edu/era/countries/ Nohlen et al.,,
L-BAR-1986-5-28,Barbados,"May 28, 1986",0,1,1,1,NA,NA,NA,NA,0,0,27,1,27,0,0,0,0,0,1.93,0.2,1.93,1.25,0,1.25,0,NA,NA,8,8,7,50,53,53,1986,5,28,0,1,1,0,1,1,NA,NA,Keesing's; http://cdp.binghamton.edu/era/countries/ Nohlen et al.,,
L-BAR-1991-1-22,Barbados,"January 22, 1991",0,1,1,1,NA,NA,NA,NA,0,0,28,1,28,0,0,0,0,0,2.29,0.4,2.29,1.85,0,1.85,0,NA,NA,8,8,7,50,53,53,1991,1,22,0,1,1,0,1,1,NA,NA,Keesing's; http://cdp.binghamton.edu/era/countries/ Nohlen et al.,,
L-BAR-1994-9-6,Barbados,"September 06, 1994",0,1,1,1,NA,NA,NA,NA,0,0,28,1,28,0,0,0,0,0,2.48,0.4,2.48,1.84,0,1.84,0,NA,NA,8,8,7,50,53,53,1994,9,6,0,1,1,0,1,1,NA,NA,Keesing's; http://cdp.binghamton.edu/era/countries/ Nohlen et al.,,
L-BAR-1999-1-20,Barbados,"January 20, 1999",0,1,1,1,NA,NA,NA,NA,0,0,28,1,28,0,0,0,0,0,1.84,0,1.84,1.15,0,1.15,0,NA,NA,8,8,7,50,53,53,1999,1,20,0,1,1,0,1,1,NA,NA,Keesing's; http://cdp.binghamton.edu/era/countries/,,
L-BAR-2003-5-21,Barbados,"May 21, 2003",0,1,1,1,NA,NA,NA,NA,0,0,30,1,30,0,0,0,0,0,1.98,0.1,1.98000196020388,1.56,0,1.56,0,NA,NA,8,8,7,50,53,53,2003,5,21,0,1,1,0,1,1,NA,NA,Carr,ElectionGuide.org; Gallagher; IPU,
L-BAR-2008-1-15,Barbados,"January 15, 2008",0,1,1,1,NA,NA,NA,NA,0,0,30,1,30,0,0,0,0,0,2,0.3,2.00001800032401,1.8,0,1.8,0,NA,NA,8,8,7,50,53,53,2008,1,15,0,1,1,0,1,1,NA,NA,Carr,ElectionGuide.org; Gallagher; IPU,
L-BAR-2013-2-21,Barbados,"February 21, 2013",0,1,1,1,NA,NA,NA,NA,0,0,30,1,30,0,NA,0,0,0,2.014317,0,2.014317,1.99115,0,1.99115,0,NA,NA,8,8,7,50,53,53,2013,2,21,0,1,1,0,1,1,NA,NA,Carr,ElectionGuide.org; Wikipedia,
L-BAR-2018-5-24,Barbados,"May 24, 2018",0,1,1,1,NA,NA,NA,NA,0,0,30,1,30,0,NA,0,0,0,1.72389123625412,0.023,1.72546475393147,1,0,1,0,NA,NA,8,8,7,50,53,53,2018,5,24,0,NA,1,0,1,1,NA,NA,"Carr, IPU",,
L-BEL-1946-2-17,Belgium,"February 17, 1946",0,2,9,25,25,NA,NA,NA,1,1,202,6.73333333333333,30,-99,-99,9,0,0,3.28,0.5,3.28,2.91,0,2.91,0,NA,NA,10,10,3,102,211,211,1946,2,17,0,1,NA,1,0,1,NA,NA,Caramani ,nohlen 2010,
L-BEL-1949-6-29,Belgium,"June 29, 1949",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,3.26,1.8,3.26,2.75,0,2.75,0,NA,NA,10,10,3,102,211,211,1949,6,29,0,1,NA,1,1,1,NA,NA,caramani,nohlen 2010,
L-BEL-1950-6-4,Belgium,"June 04, 1950",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,2.76,0,2.76,2.5,0,2.5,0,NA,NA,10,10,3,102,211,211,1950,6,4,0,1,NA,1,1,1,NA,NA,"For parliamentary elections, see Washington Post, April 30, 1950, p. M1.For vote on the King, see: NYT, March 12, 1950, p.1; 8 Jun and 15 Aug two diff pms http://www.worldstatesmen.org/Belgium.html Caramani",nohlen 2010,
L-BEL-1954-4-11,Belgium,"April 11, 1954",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,3.08,0.6,3.08,2.63,0,2.63,0,NA,NA,10,10,3,102,211,211,1954,4,11,0,1,NA,1,1,1,NA,NA,"NYT, April 11, 1954, p. 23; 23 Apr new pm comes to power http://www.worldstatesmen.org/Belgium.html Caramani",nohlen 2010,
L-BEL-1958-6-1,Belgium,"June 01, 1958",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,2.79,0.7,2.79,2.45,0,2.45,0,NA,NA,10,10,3,102,211,211,1958,6,1,0,1,NA,1,1,1,NA,NA,"Chicago Daily Tribune, June 1, 1958, p. 19; 26 Jun new pm comes to power http://www.worldstatesmen.org/Belgium.html Caramani",nohlen 2010,
L-BEL-1961-3-26,Belgium,"March 26, 1961",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,3.08,2.1,3.08,2.69,0.5,2.69,0,NA,NA,10,10,3,102,211,211,1961,3,26,0,1,NA,1,1,1,NA,NA,Keesing's Caramani,nohlen 2010,
L-BEL-1965-5-23,Belgium,"May 23, 1965",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,3.96,2,3.96,3.59,0,3.59,0,NA,NA,10,10,3,102,211,211,1965,5,23,0,1,NA,1,1,1,NA,NA,Keesing's Caramani,nohlen 2010,
L-BEL-1968-3-31,Belgium,"March 31, 1968",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,6.92,0.3,6.92,6.57,0,6.57,0,NA,NA,10,10,3,102,211,211,1968,3,31,0,1,NA,1,1,1,NA,NA,Keesing's Caramani,nohlen 2010,
L-BEL-1971-11-7,Belgium,"November 07, 1971",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,6.41,0.7,6.42,5.89,0,5.89,0,NA,NA,10,10,3,102,211,211,1971,11,7,0,1,NA,1,1,1,NA,NA,Keesing's Caramani,nohlen 2010,
L-BEL-1974-3-10,Belgium,"March 10, 1974",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,6.1,0.9,6.1,5.85,0,5.85,0,NA,NA,10,10,3,102,211,211,1974,3,10,0,1,1,1,1,1,NA,NA,Keesing's; http://cdp.binghamton.edu/era/countries/bel.html Caramani,nohlen 2010,
L-BEL-1977-4-17,Belgium,"April 17, 1977",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,5.7,0.2,5.7,5.26,0,5.26,0,NA,NA,10,10,3,102,211,211,1977,4,17,0,1,1,1,1,1,NA,NA,Keesing's; http://cdp.binghamton.edu/era/countries/bel.html Caramani,nohlen 2010,
L-BEL-1978-12-17,Belgium,"December 17, 1978",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,7.52,0.4,7.52,6.79,0,6.79,0,NA,NA,10,10,3,102,211,211,1978,12,17,0,1,1,1,1,1,NA,NA,Keesing's; http://cdp.binghamton.edu/era/countries/bel.html Caramani,nohlen 2010,
L-BEL-1981-11-8,Belgium,"November 08, 1981",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,8.99,1,9,7.63,0,7.63,0,NA,NA,10,10,3,102,211,211,1981,11,8,0,1,0,1,1,1,NA,NA,Keesing's; http://cdp.binghamton.edu/era/countries/bel.html Caramani,nohlen 2010,
L-BEL-1985-10-13,Belgium,"October 13, 1985",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,8.13,1.2,8.14,7.01,0,7.01,0,NA,NA,10,10,3,102,211,211,1985,10,13,0,1,1,1,1,1,NA,NA,http://cdp.binghamton.edu/era/countries/bel.html Caramani,nohlen 2010,
L-BEL-1987-12-13,Belgium,"December 13, 1987",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,8.12,0.4,8.12,7.13,0,7.13,0,NA,NA,10,10,3,102,211,211,1987,12,13,0,1,1,1,1,1,NA,NA,http://cdp.binghamton.edu/era/countries/bel.html Caramani,nohlen 2010,
L-BEL-1991-11-24,Belgium,"November 24, 1991",0,2,9,25,25,NA,NA,NA,1,1,212,7.1,30,-99,-99,9,0,0,9.81,0.5,9.81,8.41,0,8.41,0,NA,NA,10,10,3,102,211,211,1991,11,24,0,1,1,1,1,1,NA,NA,http://cdp.binghamton.edu/era/countries/bel.html Caramani,nohlen 2010,
L-BEL-1995-5-21,Belgium,"May 21, 1995",0,2,9,25,25,NA,NA,NA,1,1,150,7.5,20,-99,-99,11,0,0,9.35,0.7,9.35,8.05,0,8.05,0,NA,NA,10,10,3,102,211,211,1995,5,21,0,1,1,1,1,1,NA,NA,http://cdp.binghamton.edu/era/countries/bel.html Caramani,nohlen 2010,
L-BEL-1999-6-13,Belgium,"June 13, 1999",0,2,9,25,25,NA,NA,NA,1,1,150,7.5,20,-99,-99,11,0,0,10.29,0,10.29,9.05,0,9.05,0,NA,NA,10,10,3,102,211,211,1999,6,13,0,1,1,1,1,1,NA,NA,http://cdp.binghamton.edu/era/countries/bel.html,nohlen 2010,
L-BEL-2003-5-18,Belgium,"May 18, 2003",0,2,9,25,NA,NA,NA,NA,0,0,150,13.64,11,0,0,0,0,0,8.84,4.4,8.95861176666478,7.03,0,7.03,0,NA,NA,10,10,3,102,211,211,2003,5,18,0,1,1,1,1,1,NA,NA,Carr,Clea; Gallagher; ElectionGuide.org; IPU; nohlen 2010,
L-BEL-2007-6-10,Belgium,"June 10, 2007",0,2,9,25,NA,NA,NA,NA,0,0,150,13.64,11,0,0,0,0,0,9.04,6.9,9.38579360654271,7.91,0,7.91,0,NA,NA,10,10,3,102,211,211,2007,6,10,0,1,1,1,1,1,NA,NA,Carr,Clea; Gallagher; ElectionGuide.org; IPU; nohlen 2010,
L-BEL-2010-6-13,Belgium,"June 13, 2010",0,2,9,25,NA,NA,NA,NA,0,0,150,13.64,11,0,0,0,0,0,10.04,4.3,10.2186823011436,8.42,0,8.42,0,NA,NA,10,10,3,102,211,211,2010,6,13,0,1,1,1,1,1,NA,NA,Carr,Clea; Gallagher; ElectionGuide.org; IPU,
L-BEL-2014-5-25,Belgium,"May 25, 2014",0,2,9,25,NA,NA,NA,NA,0,0,150,13.64,11,0,NA,0,0,0,9.447867,0,9.447867,7.817929,0,7.817929,0,NA,NA,10,10,3,102,211,211,2014,5,25,0,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; aceproject.org; www.u.arizona.edu; cow.dss.ucdavis.edu/data-sets/cow-country-codes,
L-BEL-2019-5-26,Belgium,"May 26, 2019",0,2,9,25,NA,NA,NA,NA,0,0,150,13.64,11,0,NA,0,0,0,10.8544421478857,0.0297,10.9593737112461,9.69827586206897,0,9.69827586206897,0,NA,NA,10,10,3,102,211,211,2019,5,26,0,NA,1,NA,1,1,NA,NA,"Carr, IPU",,
L-BEN-1991-2-17,Benin,"February 17, 1991",0,2,9,13,NA,NA,NA,NA,0,0,64,10.67,6,0,0,0,0,0,9.62,0,9.62,8.76,0,8.76,0,NA,NA,1,1,1,3,434,434,1991,2,17,2,1,1,1,0,1,NA,NA,http://cdp.binghamton.edu/era/countries/ben.html  nohlen et al.,,
L-BEN-1995-3-28,Benin,"March 28, 1995",0,2,9,13,NA,NA,NA,NA,0,0,83,4.61,18,0,0,0,0,0,13.77,4.6,14.125,6.69,0,6.69,0,NA,NA,1,1,1,3,434,434,1995,3,28,2,1,1,1,1,1,NA,NA, http://cdp.binghamton.edu/era/countries/ben.html (repolling on May 28 for 13 seats that the Supreme Court had invalidated because of irregularities) Nohlen et al.,http://africanelections.tripod.com/bj.html,
L-BEN-1999-3-30,Benin,"March 30, 1999",0,2,9,13,NA,NA,NA,NA,0,0,83,3.46,24,0,0,0,0,0,3.91,41.17,10.38,4.81,23.8,6.28,0,NA,NA,1,1,1,3,434,434,1999,3,30,2,1,1,1,1,1,NA,NA,http://cdp.binghamton.edu/era/countries/ben.html,http://africanelections.tripod.com/bj.html,
L-BEN-2003-3-30,Benin,"March 30, 2003",0,2,9,13,NA,NA,NA,NA,0,0,83,3.46,24,0,0,0,0,0,2.01,1.2,2.01029097141877,4.81,0,4.81,0,NA,NA,1,1,1,3,434,434,2003,3,30,2,1,1,1,1,1,NA,NA,African Elections Database,Carr; IPU; ElectionGuide.org,"Allocation of seats is based on ""simple quotient""; Clarke/Golder/Golder mention that Hare formula is also called the ""simple quota"" - I assigned Hare"
L-BEN-2007-3-31,Benin,"March 31, 2007",0,2,9,13,NA,NA,NA,NA,0,0,83,3.46,24,0,0,0,0,0,-99,-99,-99,3.9,0,3.9,0,NA,NA,1,1,1,3,434,434,2007,3,31,2,1,1,1,1,1,NA,NA,African Elections Database,IPU; ElectionGuide.org,no vote share available
L-BEN-2011-4-30,Benin,"April 30, 2011",0,2,9,13,NA,NA,NA,NA,0,0,83,3.46,24,0,0,0,0,0,-99,-99,-99,2.64,0,2.64,0,NA,NA,1,1,1,3,434,434,2011,4,30,2,1,1,1,1,1,NA,NA,http://africanelections.tripod.com/bj.html,,
L-BEN-2015-4-26,Benin,"April 26, 2015",0,2,9,13,NA,NA,NA,NA,0,0,83,3.46,24,0,NA,0,0,0,6.795524,0,6.795524,4.664184,0,4.664184,0,NA,NA,1,1,1,3,434,434,2015,4,26,1,1,1,1,1,1,NA,NA,ElectionGuide.org,ipu.org; www.cour-constitutionnelle-benin.org/dminutes/cmunike6.pdf; fr.Wikipedia,
L-BEN-2019-4-28,Benin,"April 28, 2019",0,2,9,13,NA,NA,NA,NA,0,0,83,3.46,24,0,NA,0,0,0,1.96971368241912,0,1.96971368241912,1.96547788873038,0,1.96547788873038,0,NA,NA,1,1,1,3,434,434,2019,4,28,1,NA,0,NA,1,1,NA,NA,"Election Guide, Freedomhouse",,"The April 2019 legislative elections were not free or fair, as the implementation of new electoral rules in July 2018 effectively prevented all opposition parties from participating"
L-BHM-1977-7-19,Bahamas,"July 19, 1977",0,1,1,1,NA,NA,NA,NA,0,0,38,1,38,0,0,0,0,0,2.52,2.7,2.52,1.53,0,1.53,0,NA,NA,8,8,7,49,31,31,1977,7,19,0,1,1,0,0,1,NA,NA,Keesing's; http://cdp.binghamton.edu/era/countries/ Nohlen et al.,,
